date,symbol,series_kind,open,high,low,close,adj_close,volume,trading_date
2016-04-11,TOPIX,TOPIX_INDEX_JPX,1281.64,1282.67,1263.25,1279.79,1279.79,,2016-04-11
2016-04-12,TOPIX,TOPIX_INDEX_JPX,1278.26,1302.62,1277.25,1299.35,1299.35,,2016-04-12
2016-04-13,TOPIX,TOPIX_INDEX_JPX,1316.03,1334.9,1314.17,1332.44,1332.44,,2016-04-13
2016-04-14,TOPIX,TOPIX_INDEX_JPX,1352.03,1371.35,1349.96,1371.35,1371.35,,2016-04-14
2016-04-15,TOPIX,TOPIX_INDEX_JPX,1353.48,1368.22,1353.48,1361.4,1361.4,,2016-04-15
2016-04-18,TOPIX,TOPIX_INDEX_JPX,1334.49,1335.26,1313.35,1320.15,1320.15,,2016-04-18
2016-04-19,TOPIX,TOPIX_INDEX_JPX,1345.02,1365.9,1343.65,1363.03,1363.03,,2016-04-19
2016-04-20,TOPIX,TOPIX_INDEX_JPX,1375.11,1380.49,1363.38,1365.78,1365.78,,2016-04-20
2016-04-21,TOPIX,TOPIX_INDEX_JPX,1386.76,1394.22,1381.25,1393.68,1393.68,,2016-04-21
2016-04-22,TOPIX,TOPIX_INDEX_JPX,1380.92,1407.99,1379.46,1407.5,1407.5,,2016-04-22
2016-04-25,TOPIX,TOPIX_INDEX_JPX,1412.8,1412.98,1398.0,1401.83,1401.83,,2016-04-25
2016-04-26,TOPIX,TOPIX_INDEX_JPX,1394.51,1397.8,1379.51,1391.69,1391.69,,2016-04-26
2016-04-27,TOPIX,TOPIX_INDEX_JPX,1391.68,1395.58,1379.68,1384.3,1384.3,,2016-04-27
2016-04-28,TOPIX,TOPIX_INDEX_JPX,1396.65,1404.78,1339.28,1340.55,1340.55,,2016-04-28
2016-05-02,TOPIX,TOPIX_INDEX_JPX,1316.57,1316.61,1289.49,1299.96,1299.96,,2016-05-02
2016-05-06,TOPIX,TOPIX_INDEX_JPX,1305.4,1309.3,1289.01,1298.32,1298.32,,2016-05-06
2016-05-09,TOPIX,TOPIX_INDEX_JPX,1308.11,1313.25,1302.9,1306.66,1306.66,,2016-05-09
2016-05-10,TOPIX,TOPIX_INDEX_JPX,1310.92,1337.15,1307.31,1334.9,1334.9,,2016-05-10
2016-05-11,TOPIX,TOPIX_INDEX_JPX,1347.95,1353.03,1330.98,1334.3,1334.3,,2016-05-11
2016-05-12,TOPIX,TOPIX_INDEX_JPX,1321.8,1338.47,1316.92,1337.27,1337.27,,2016-05-12
2016-05-13,TOPIX,TOPIX_INDEX_JPX,1343.48,1343.48,1319.39,1320.19,1320.19,,2016-05-13
2016-05-16,TOPIX,TOPIX_INDEX_JPX,1318.15,1333.82,1317.14,1321.65,1321.65,,2016-05-16
2016-05-17,TOPIX,TOPIX_INDEX_JPX,1330.52,1335.98,1324.81,1335.85,1335.85,,2016-05-17
